customer_id,first_name,order_id,title,order_date,order_year,order_month,order_day,order_weekday,is_weekend,title_length,total_orders_x,recency_days_x,word_count,recency_days_y,total_orders_y,recency_days,is_churn,total_orders
1528,Chelsae,1528,Red Dragon (Hannibal Lecter  #1),2023-07-25 17:21:22.660812,2023,7,25,1,0,32,2,539,5,539,2,539,1,2
1529,Estell,1529,Arrowsmith / Elmer Gantry / Dodsworth,2024-11-20 11:43:19.569612,2024,11,20,2,0,37,2,55,6,55,2,55,0,2
1530,Rosamund,1530,El alquimista: una fábula para seguir tus sueños,2022-07-03 12:01:10.238412,2022,7,3,6,1,48,3,926,8,926,3,926,1,3
1531,Aurelie,1531,For Her Own Good: Two Centuries of the Experts' Advice to Women,2024-01-04 15:41:15.009612,2024,1,4,3,0,63,2,376,12,376,1,376,1,1
1532,Anastassia,1532,The Portable James Joyce,2024-11-19 08:22:22.708812,2024,11,19,1,0,24,2,56,4,56,2,56,0,2
1533,Gusty,1533,High Fidelity,2023-07-16 01:21:51.921612,2023,7,16,6,1,13,2,548,2,548,2,548,1,2
1534,Anica,1534,Awakening (Chasing Yesterday  #1),2022-02-21 18:41:15.182412,2022,2,21,0,0,33,2,1058,4,1058,2,1058,1,2
1535,Sterne,1535,This Christmas,2022-07-30 01:48:15.288012,2022,7,30,5,1,14,2,899,2,899,2,899,1,2
1536,Melony,1536,Galápagos,2024-05-16 21:07:55.972812,2024,5,16,3,0,9,2,243,1,243,2,243,1,2
1537,Lynn,1537,Revolution in The Valley: The Insanely Great Story of How the Mac Was Made,2024-01-06 12:31:31.032012,2024,1,6,5,1,74,2,374,14,374,2,374,1,2
1538,Brena,1538,The Tristan Betrayal,2023-11-03 19:44:37.992012,2023,11,3,4,0,20,5,438,3,438,5,438,1,5
1539,Imogene,1539,Brighid's Quest (Partholon  #5),2022-03-15 05:01:51.249612,2022,3,15,1,0,31,2,1036,4,1036,2,1036,1,2
1540,Ricki,1540,More Classic Italian Cooking,2022-10-18 11:45:52.065612,2022,10,18,1,0,28,1,819,4,819,1,819,1,1
1541,Stevana,1541,Cromartie High School  Vol. 02,2024-08-23 13:46:47.851212,2024,8,23,4,0,30,1,144,5,144,1,144,0,1
1542,Cyrill,1542,Star Wars: Clone Wars  Volume 8: The Last Siege  the Final Truth,2024-04-07 01:49:49.809612,2024,4,7,6,1,64,2,282,12,282,2,282,1,2
1543,Cissy,1543,Redburn / White-Jacket / Moby-Dick,2024-02-03 23:26:43.896012,2024,2,3,5,1,34,2,345,5,345,2,345,1,2
1544,Callie,1544,Dead Cert,2024-10-10 17:52:19.310412,2024,10,10,3,0,9,1,96,2,96,1,96,0,1
1545,Deana,1545,John Adams,2022-10-14 17:58:10.958412,2022,10,14,4,0,10,2,823,2,823,2,823,1,2
1547,Der,1547,Triss (Redwall  #15),2023-12-08 16:28:24.868812,2023,12,8,4,0,20,2,403,3,403,2,403,1,2
1548,Freda,1548,The Monster at the End of this Book,2022-01-07 06:26:39.691212,2022,1,7,4,0,35,2,1103,8,1103,2,1103,1,2
1549,Leda,1549,A Book of Common Prayer,2023-01-10 11:17:29.899212,2023,1,10,1,0,23,1,735,5,735,1,735,1,1
1550,Horacio,1550,The Three Musketeers (Great Illustrated Classics),2024-01-19 17:59:34.680012,2024,1,19,4,0,49,2,361,6,361,2,361,1,2
1551,Katleen,1551,Three Tales,2023-12-14 08:48:03.998412,2023,12,14,3,0,11,2,397,2,397,2,397,1,2
1552,Greggory,1552,The Wall,2023-01-18 04:59:14.174412,2023,1,18,2,0,8,2,727,2,727,2,727,1,2
1553,Johan,1553,Doce cuentos peregrinos,2023-11-18 19:21:07.425612,2023,11,18,5,1,23,2,423,3,423,2,423,1,2
1554,Fredrika,1554,The Punisher  Vol. 6: Confederacy of Dunces,2022-05-23 11:08:27.652812,2022,5,23,0,0,43,1,967,7,967,1,967,1,1
1555,Wenda,1555,Reluctant Runaway (To Catch a Thief #2),2022-02-20 13:41:30.590412,2022,2,20,6,1,39,1,1059,7,1059,1,1059,1,1
1556,Emmet,1556,Dark Rivers of the Heart / Sole Survivor / Intensity,2024-02-25 15:24:44.779212,2024,2,25,6,1,52,3,324,10,324,3,324,1,3
1557,Selinda,1557,The Invisibles  Volume 1: Say You Want a Revolution,2023-08-29 15:33:17.044812,2023,8,29,1,0,51,1,504,9,504,1,504,1,1
1558,Ari,1558,The Berlin Phenomenology,2024-05-29 06:17:36.840012,2024,5,29,2,0,24,2,230,3,230,2,230,1,2
1559,Mose,1559,The Great Gatsby,2023-08-20 14:06:33.518412,2023,8,20,6,1,16,3,513,3,513,3,513,1,3
1560,Aleen,1560,The Da Vinci Code (Robert Langdon  #2),2023-08-04 00:47:35.860812,2023,8,4,4,0,38,3,529,7,529,3,529,1,3
1561,Zelma,1561,Novels  1926-1929,2024-09-17 05:05:33.902412,2024,9,17,1,0,17,2,119,2,119,2,119,0,2
1562,Malena,1562,The Fourteen Sisters of Emilio Montez O'Brien,2022-09-03 00:00:58.315212,2022,9,3,5,1,45,2,864,7,864,2,864,1,2
1563,Gearalt,1563,Cathedral,2024-06-28 18:41:21.489612,2024,6,28,4,0,9,2,200,1,200,2,200,1,2
1564,Pearle,1564,Mondrian,2023-07-07 15:38:53.572812,2023,7,7,4,0,8,1,557,1,557,1,557,1,1
1565,Judy,1565,Magic Seeds,2023-06-28 15:39:51.288012,2023,6,28,2,0,11,1,566,2,566,1,566,1,1
1566,Raff,1566,The Man With a Load of Mischief (Richard Jury  #1),2024-05-31 18:12:34.440012,2024,5,31,4,0,50,1,228,10,228,1,228,1,1
1567,Lynette,1567,Hons and Rebels,2023-07-18 21:47:40.267212,2023,7,18,1,0,15,3,546,3,546,3,546,1,3
1568,Tan,1568,It Can't Happen Here,2022-04-11 15:57:14.395212,2022,4,11,0,0,20,3,1009,4,1009,3,1009,1,3
1569,Christoph,1569,The Tarot Cafe  #1,2023-04-14 15:26:16.363212,2023,4,14,4,0,18,1,641,4,641,1,641,1,1
1570,Griffin,1570,The Lady Chosen (Bastion Club  #1),2022-10-29 12:55:29.678412,2022,10,29,5,1,34,2,808,6,808,2,808,1,2
1571,Reinaldos,1571,Becoming a Goddess of Inner Poise: Spirituality for the Bridget Jones in All of Us,2023-10-12 03:42:32.683212,2023,10,12,3,0,82,3,460,15,460,3,460,1,3
1572,Burgess,1572,Incantation,2023-01-22 18:16:39.643212,2023,1,22,6,1,11,1,723,1,723,1,723,1,1
1573,Bord,1573,The Players of Gilean (Dragonlance: Tales from the War of Souls  #2),2022-11-22 13:01:45.000012,2022,11,22,1,0,68,1,784,12,784,1,784,1,1
1574,Caryl,1574,The Chomsky-Foucault Debate: On Human Nature,2024-12-10 18:40:33.710412,2024,12,10,1,0,44,2,35,6,35,2,35,0,2
1575,Saraann,1575,The Peloponnesian War,2022-03-31 16:13:27.518412,2022,3,31,3,0,21,2,1020,3,1020,2,1020,1,2
1576,Mireielle,1576,Dewdrops on a Lotus Leaf: Zen Poems of Ryokan,2024-07-28 16:18:27.758412,2024,7,28,6,1,45,2,170,9,170,2,170,0,2
1577,Christina,1577,Bullet Proof (Eliot Ness  #3),2022-03-26 01:12:22.545612,2022,3,26,5,1,29,1,1025,5,1025,1,1025,1,1
1578,Pier,1578,The Deltoid Pumpkin Seed,2022-06-29 19:20:54.552012,2022,6,29,2,0,24,3,930,4,930,3,930,1,3
1579,Magda,1579,Suzanne's Diary for Nicholas,2022-04-14 13:12:36.628812,2022,4,14,3,0,28,3,1006,4,1006,3,1006,1,3
1580,Merrill,1580,Casino Royale,2022-08-01 12:20:18.580812,2022,8,1,0,0,13,2,897,2,897,2,897,1,2
1581,Flossi,1581,Mirror in the Mirror,2024-12-06 14:10:18.158412,2024,12,6,4,0,20,3,39,4,39,3,39,0,3
1583,Batsheva,1583,Sprig Muslin,2023-01-02 23:34:09.806412,2023,1,2,0,0,12,3,742,2,742,3,742,1,3
1584,Wilbert,1584,Nicomachean Ethics,2024-06-06 06:46:17.755212,2024,6,6,3,0,18,1,222,2,222,1,222,1,1
1585,Christophe,1585,Black Hole,2024-08-06 21:42:19.896012,2024,8,6,1,0,10,3,161,2,161,3,161,0,3
1586,Lowrance,1586,Identity and Violence: The Illusion of Destiny,2023-02-09 22:30:52.267212,2023,2,9,3,0,46,2,705,7,705,2,705,1,2
1587,Bev,1587,The Monkey,2022-01-22 20:42:24.619212,2022,1,22,5,1,10,2,1088,2,1088,2,1088,1,2
1589,Marvin,1589,Boy's Life,2023-11-23 20:47:53.025612,2023,11,23,3,0,10,2,418,2,418,2,418,1,2
1590,Dennie,1590,The Annotated Hobbit,2023-03-10 02:49:55.627212,2023,3,10,4,0,20,2,676,3,676,2,676,1,2
1591,Friedrich,1591,Das Parfum. Die Geschichte eines Mörders,2023-11-11 06:40:03.729612,2023,11,11,5,1,40,3,430,6,430,3,430,1,3
1592,Valry,1592,Rough Magic: A Biography of Sylvia Plath,2024-01-29 11:10:45.979212,2024,1,29,0,0,40,3,351,7,351,3,351,1,3
1593,Carlin,1593,25 Ways to Win with People: How to Make Others Feel Like a Million Bucks,2024-06-04 04:47:29.928012,2024,6,4,1,0,72,1,224,15,224,1,224,1,1
1594,Anya,1594,Tortilla Flat,2022-05-23 10:40:35.726412,2022,5,23,0,0,13,1,967,2,967,1,967,1,1
1595,Laetitia,1595,The Pillow Book,2023-05-03 10:44:15.355212,2023,5,3,2,0,15,1,622,3,622,1,622,1,1
1596,Celia,1596,The Deeper Meaning of Liff,2022-06-09 19:52:27.835212,2022,6,9,3,0,26,2,950,5,950,2,950,1,2
1598,Patrizio,1598,Black Cats and Broken Mirrors,2024-12-04 20:30:48.753612,2024,12,4,2,0,29,3,41,5,41,3,41,0,3
1599,Jeffry,1599,Pimsleur German Level 1 CD: [Lessons 1-30],2024-03-08 01:07:45.547212,2024,3,8,4,0,42,2,312,7,312,2,312,1,2
1600,Tiffany,1600,Tolkien: The Illustrated Encyclopaedia,2024-01-02 21:37:07.646412,2024,1,2,1,0,38,2,378,4,378,2,378,1,2
1601,Theo,1601,Taxation of Mineral Rents,2024-12-18 09:20:43.032012,2024,12,18,2,0,25,1,27,4,27,1,27,0,1
1602,Kora,1602,Marcel Proust: A Life,2024-09-14 07:33:36.168012,2024,9,14,5,1,21,3,122,4,122,3,122,0,3
1603,Edan,1603,The Complete Herbal Handbook for the Dog and Cat,2022-02-27 11:16:39.700812,2022,2,27,6,1,48,1,1052,9,1052,1,1052,1,1
1604,Maridel,1604,Burroughs Live: The Collected Interviews  1960-1997,2024-06-17 01:33:29.515212,2024,6,17,0,0,51,3,211,6,211,3,211,1,3
1605,Napoleon,1605,Slouching Towards Bethlehem,2023-05-19 21:18:25.569612,2023,5,19,4,0,27,2,606,3,606,2,606,1,2
1606,Sapphira,1606,Cities of Salt (مدن الملح #1),2022-01-29 09:28:35.380812,2022,1,29,5,1,29,4,1081,6,1081,4,1081,1,4
1607,Faydra,1607,The Autobiography of Martin Luther King  Jr.,2023-02-07 07:57:57.969612,2023,2,7,1,0,44,2,707,7,707,2,707,1,2
1608,Rachael,1608,Basket Case,2023-08-11 02:49:12.081612,2023,8,11,4,0,11,3,522,2,522,3,522,1,3
1609,Louella,1609,The Woman Who Rode Away and Other Stories,2022-02-27 00:23:32.894412,2022,2,27,6,1,41,3,1052,8,1052,3,1052,1,3
1610,Yolanthe,1610,The Complete Short Stories of Mark Twain,2023-03-31 05:23:01.588812,2023,3,31,4,0,40,3,655,7,655,3,655,1,3
1611,Meredith,1611,Hellstrom's Hive,2023-01-16 19:41:58.843212,2023,1,16,0,0,16,1,729,2,729,1,729,1,1
1613,Flossie,1613,11 de Septiembre,2023-02-06 13:18:25.252812,2023,2,6,0,0,16,1,708,3,708,1,708,1,1
1614,Zach,1614,The Best American Sports Writing 2006,2022-06-30 16:37:03.528012,2022,6,30,3,0,37,2,929,6,929,2,929,1,2
1615,Darius,1615,Chocolate Chip Cookie Murder (Hannah Swensen  #1),2023-10-27 01:27:00.542412,2023,10,27,4,0,49,2,445,7,445,2,445,1,2
1616,Carmen,1616,Black on Red: My 44 Years Inside the Soviet Union: An Autobiography,2024-07-02 10:46:44.654412,2024,7,2,1,0,67,2,196,12,196,2,196,1,2
1617,Kipp,1617,Mystic River,2022-11-26 21:38:55.128012,2022,11,26,5,1,12,2,780,2,780,2,780,1,2
1618,Anderson,1618,Inner Circle (Carol Ashton Mysteries  #8),2022-07-26 22:13:32.011212,2022,7,26,1,0,41,2,903,6,903,2,903,1,2
1619,Corabel,1619,Beyond Innocence (Beyond Duet  #1),2023-12-28 04:33:50.683212,2023,12,28,3,0,34,2,383,5,383,2,383,1,2
1620,Ernst,1620,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings),2022-04-29 20:53:23.419212,2022,4,29,4,0,59,2,991,9,991,2,991,1,2
1621,Willis,1621,Christmas Stories (Little House Chapter Books: Laura  #10),2023-05-15 02:43:10.411212,2023,5,15,0,0,58,4,610,8,610,4,610,1,4
1622,Ania,1622,Catherine  Called Birdy,2024-03-27 16:07:22.219212,2024,3,27,2,0,23,2,293,3,293,2,293,1,2
1623,Lurlene,1623,X-Statix  Volume 1: Good Omens,2023-04-11 23:53:36.724812,2023,4,11,1,0,30,1,643,5,643,1,643,1,1
1624,Matthus,1624,Dubliners,2023-02-01 15:23:39.374412,2023,2,1,2,0,9,2,713,1,713,2,713,1,2
1625,Sandra,1625,Crooked House,2022-06-24 10:46:07.934412,2022,6,24,4,0,13,1,935,2,935,1,935,1,1
1626,Allard,1626,Grand Conspiracy (Wars of Light & Shadow #5; Arc 3 - Alliance of Light  #2),2022-05-06 04:37:34.977612,2022,5,6,4,0,75,2,984,15,984,2,984,1,2
1627,Isak,1627,Ruby for Rails: Ruby Techniques for Rails Developers,2023-08-15 10:59:58.324812,2023,8,15,1,0,52,2,518,8,518,2,518,1,2
1628,Torrin,1628,Wooden: A Lifetime of Observations and Reflections On and Off the Court,2023-02-27 00:40:08.827212,2023,2,27,0,0,71,2,687,12,687,2,687,1,2
1629,Yetta,1629,Caramelo,2024-11-22 17:16:07.128012,2024,11,22,4,0,8,2,53,1,53,2,53,0,2
1630,Cristi,1630,A Three Dog Life,2022-03-21 08:49:59.342412,2022,3,21,0,0,16,2,1030,4,1030,2,1030,1,2
1631,Desmond,1631,The Malloreon  Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon  #4-5),2024-01-01 00:19:59.400012,2024,1,1,0,0,88,2,379,15,379,2,379,1,2
1632,Christoper,1632,Fire in the Sky (Diadem: Shadowsong  #1),2024-07-10 09:50:39.201612,2024,7,10,2,0,40,1,188,7,188,1,188,1,1
1633,Fina,1633,Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando,2024-10-05 12:31:42.609612,2024,10,5,5,1,65,2,101,8,101,2,101,0,2
1634,Hermon,1634,The Gambler/Bobok/A Nasty Story,2024-03-14 20:47:42.571212,2024,3,14,3,0,31,2,306,4,306,2,306,1,2
1635,Cirstoforo,1635,Yakitate!! Japan  Volume 3,2022-03-09 14:30:32.856012,2022,3,9,2,0,26,3,1042,4,1042,2,1042,1,2
1636,Daffy,1636,How to Breathe Underwater,2023-03-14 14:51:07.252812,2023,3,14,1,0,25,2,672,4,672,2,672,1,2
1637,Nessy,1637,Anthem,2024-11-21 02:53:05.016012,2024,11,21,3,0,6,1,54,1,54,1,54,0,1
1638,Boonie,1638,The Transition of H. P. Lovecraft: The Road to Madness,2024-11-30 15:17:15.067212,2024,11,30,5,1,54,2,45,10,45,2,45,0,2
1639,Jodee,1639,The Battle Of Corrin (Legends of Dune  #3),2024-04-10 05:23:01.848012,2024,4,10,2,0,42,2,279,8,279,2,279,1,2
1640,Jerrie,1640,Ice Blue (Ice  #3),2024-03-31 20:19:23.428812,2024,3,31,6,1,18,1,289,4,289,1,289,1,1
1641,Ahmed,1641,Either/Or: A Fragment of Life,2022-08-10 23:23:26.644812,2022,8,10,2,0,29,3,888,5,888,3,888,1,3
1642,Lin,1642,The Patron Saint of Liars,2022-10-14 02:55:42.955212,2022,10,14,4,0,25,3,823,5,823,3,823,1,3
1643,Issie,1643,Frankenstein (SparkNotes Literature Guide),2022-10-19 08:10:38.721612,2022,10,19,2,0,42,1,818,4,818,1,818,1,1
1644,Cele,1644,A Guide to the Words of My Perfect Teacher,2023-09-27 00:41:26.414412,2023,9,27,2,0,42,2,475,9,475,2,475,1,2
1645,Kimberly,1645,Hellsing  Vol. 03 (Hellsing  #3),2022-05-20 08:54:08.174412,2022,5,20,4,0,32,4,970,5,970,4,970,1,4
1646,Dareen,1646,1919 (U.S.A.  #2),2024-06-04 17:21:29.054412,2024,6,4,1,0,17,2,224,3,224,2,224,1,2
1647,Sophronia,1647,The Dark Side Of Genius: The Life Of Alfred Hitchcock,2023-09-29 19:27:04.516812,2023,9,29,4,0,53,1,473,10,473,1,473,1,1
1648,Renata,1648,The Hot Zone: The Chilling True Story of an Ebola Outbreak,2022-04-09 17:32:17.918412,2022,4,9,5,1,58,2,1011,11,1011,2,1011,1,2
1649,Lezley,1649,Transmetropolitan  Vol. 4: The New Scum,2024-06-08 11:45:46.795212,2024,6,8,5,1,39,2,220,6,220,2,220,1,2
1650,Helen-elizabeth,1650,Othello,2022-10-01 01:33:56.299212,2022,10,1,5,1,7,1,836,1,836,1,836,1,1
1651,Darcy,1651,Travels of Marco Polo,2022-10-11 06:28:22.680012,2022,10,11,1,0,21,1,826,4,826,1,826,1,1
1652,Elden,1652,City Eclogue,2022-11-15 22:40:18.360012,2022,11,15,1,0,12,4,791,2,791,4,791,1,4
1653,Priscilla,1653,E=mc²: A Biography of the World's Most Famous Equation,2023-09-11 03:34:04.737612,2023,9,11,0,0,54,2,491,9,491,2,491,1,2
1654,Olva,1654,The Reluctant Reformer,2022-08-19 07:23:27.393612,2022,8,19,4,0,22,2,879,3,879,2,879,1,2
1655,Olag,1655,The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent,2022-01-31 18:57:42.907212,2022,1,31,0,0,85,2,1079,10,1079,2,1079,1,2
1658,Rhys,1658,Vanity Fair,2022-01-18 01:33:34.267212,2022,1,18,1,0,11,3,1092,2,1092,3,1092,1,3
1660,Ulberto,1660,Gumbo Ya-Ya: A Collection of Louisiana Folk Tales,2024-09-14 19:13:13.867212,2024,9,14,5,1,49,1,122,8,122,1,122,0,1
1661,Ruby,1661,George Washington's Sacred Fire,2023-03-27 11:59:16.968012,2023,3,27,0,0,31,3,659,4,659,3,659,1,3
1662,Dido,1662,The Coming Storm (Pirates of the Caribbean: Jack Sparrow  #1),2024-02-21 11:30:37.348812,2024,2,21,2,0,61,3,328,10,328,3,328,1,3
1663,Rupert,1663,In the Lake of the Woods,2024-06-04 23:52:52.920012,2024,6,4,1,0,24,2,223,6,223,2,223,1,2
1664,Melesa,1664,Wanderlust: A History of Walking,2023-05-15 13:46:40.593612,2023,5,15,0,0,32,3,610,5,610,3,610,1,3
1665,Lorilee,1665,Fiasco,2023-01-15 10:02:23.275212,2023,1,15,6,1,6,3,730,1,730,3,730,1,3
1666,Aimil,1666,The Mistress's Daughter,2022-07-30 18:50:59.678412,2022,7,30,5,1,23,1,899,3,899,1,899,1,1
1667,Isidore,1667,Goodnight Moon,2024-01-27 22:21:23.841612,2024,1,27,5,1,14,1,353,2,353,1,353,1,1
1668,Fidelity,1668,Beyond Innocence (Beyond Duet  #1),2024-11-18 21:16:02.836812,2024,11,18,0,0,34,3,57,5,57,3,57,0,3
1669,Vyky,1669,His Majesty's Dragon (Temeraire  #1),2024-09-30 15:10:12.657612,2024,9,30,0,0,36,2,106,5,106,2,106,0,2
1670,Garvey,1670,Discovering God's Will,2024-05-18 17:51:06.648012,2024,5,18,5,1,22,2,241,3,241,2,241,1,2
1671,Cordey,1671,The Shifting Realities of Philip K. Dick,2023-12-05 18:38:10.804812,2023,12,5,1,0,40,1,406,7,406,1,406,1,1
1672,Jeanine,1672,Man's Search for Meaning,2023-10-12 15:09:48.897612,2023,10,12,3,0,24,3,460,4,460,3,460,1,3
1673,Peria,1673,Odd Thomas (Odd Thomas  #1),2023-11-02 01:30:23.409612,2023,11,2,3,0,27,3,439,5,439,3,439,1,3
1674,Dolf,1674,The Gravedigger's Daughter,2024-09-06 01:48:02.673612,2024,9,6,4,0,26,2,130,3,130,2,130,0,2
1675,Cullie,1675,What Color Is Your Parachute? A Practical Manual for Job-Hunters and Career-Changers,2024-01-11 14:41:49.454412,2024,1,11,3,0,84,3,369,12,369,3,369,1,3
1676,Arielle,1676,Rose of No Man's Land,2024-02-05 01:47:55.329612,2024,2,5,0,0,21,2,344,5,344,2,344,1,2
1677,Kate,1677,Man Who Tricked a Ghost,2022-03-09 14:04:21.758412,2022,3,9,2,0,23,3,1042,5,1042,3,1042,1,3
1678,Kenneth,1678,The Straight Dope,2023-03-06 20:30:55.752012,2023,3,6,0,0,17,2,680,3,680,2,680,1,2
1679,Deirdre,1679,Sailing the Wine-Dark Sea: Why the Greeks Matter,2022-05-01 01:37:33.249612,2022,5,1,6,1,48,1,989,8,989,1,989,1,1
1680,Hazlett,1680,Sgt. Frog  Vol. 13 (Sgt. Frog  #13),2024-03-28 08:36:03.508812,2024,3,28,3,0,35,2,292,7,292,2,292,1,2
1681,Chance,1681,Iron Man: Extremis,2024-12-20 14:25:01.080012,2024,12,20,4,0,18,3,25,3,25,3,25,0,3
1682,Verena,1682,The Portable Faulkner,2024-11-26 01:54:12.120012,2024,11,26,1,0,21,3,49,3,49,3,49,0,3
1683,Moshe,1683,Red River  Vol. 16 (Red River  #16),2024-12-06 14:11:17.947212,2024,12,6,4,0,35,1,39,7,39,1,39,0,1
1684,Donia,1684,Melliandra,2023-12-05 16:25:22.910412,2023,12,5,1,0,10,2,406,1,406,2,406,1,2
1685,Claudelle,1685,The Wind Thief,2022-05-31 06:01:16.286412,2022,5,31,1,0,14,2,959,3,959,2,959,1,2
1686,Neville,1686,The First Deadly Sin (Deadly Sins  #2),2024-10-21 01:51:17.592012,2024,10,21,0,0,38,2,85,7,85,2,85,0,2
1687,Patricia,1687,Choke Point: A Brinker Mystery (Brinker P.I.),2022-11-23 01:47:35.630412,2022,11,23,2,0,45,1,783,7,783,1,783,1,1
1688,Gradeigh,1688,The Mystery in the Rocky Mountains,2023-08-07 12:47:34.132812,2023,8,7,0,0,34,3,526,6,526,3,526,1,3
1689,Glynn,1689,Daybreak: Thoughts on the Prejudices of Morality,2022-04-04 02:37:03.902412,2022,4,4,0,0,48,1,1016,7,1016,1,1016,1,1
1691,Sheree,1691,Learned Optimism: How to Change Your Mind and Your Life,2024-07-23 15:41:26.155212,2024,7,23,1,0,55,2,175,10,175,2,175,0,2
1692,Lombard,1692,Conversation: A History of a Declining Art,2023-01-16 23:07:07.041612,2023,1,16,0,0,42,2,729,7,729,2,729,1,2
1693,Amaleta,1693,A Little Princess,2023-05-01 00:07:06.552012,2023,5,1,0,0,17,2,624,3,624,2,624,1,2
1694,Callean,1694,Lord Emsworth and Others (Blandings Castle  #5.5),2022-11-29 03:29:34.737612,2022,11,29,1,0,49,1,777,7,777,1,777,1,1
1695,Katherine,1695,The Age of Grief,2023-02-22 10:30:52.267212,2023,2,22,2,0,16,2,692,4,692,2,692,1,2
1696,Delmor,1696,Solomon's Song (The Potato Factory  #3),2023-11-02 21:13:49.694412,2023,11,2,3,0,39,3,439,6,439,3,439,1,3
1697,Cesare,1697,Dragons of Eden: Speculations on the Evolution of Human Intelligence,2023-12-17 01:29:54.552012,2023,12,17,6,1,68,2,394,10,394,2,394,1,2
1698,Hort,1698,Under the Volcano,2024-09-01 03:10:24.580812,2024,9,1,6,1,17,3,135,3,135,3,135,0,3
1699,Gideon,1699,Fantastic Four  Volume 2,2022-05-29 06:25:47.764812,2022,5,29,6,1,24,2,961,4,961,2,961,1,2
1700,Eugen,1700,The Possessed,2024-12-08 07:47:39.950412,2024,12,8,6,1,13,1,37,2,37,1,37,0,1
1701,Burnard,1701,The Other Woman (Dundee  Idaho  #7),2022-08-12 06:38:48.561612,2022,8,12,4,0,35,2,886,6,886,2,886,1,2
1702,Lindsay,1702,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,2022-01-19 14:08:10.977612,2022,1,19,2,0,58,3,1091,10,1091,3,1091,1,3
1703,Nancey,1703,Tripwire (Jack Reacher  #3),2022-11-30 16:05:59.620812,2022,11,30,2,0,27,3,776,4,776,3,776,1,3
1704,Jeri,1704,Mr. Christmas,2021-12-30 01:51:30.724812,2021,12,30,3,0,13,1,1111,2,1111,1,1111,1,1
1705,Padraig,1705,A Memoir of Jane Austen and Other Family Recollections,2023-09-14 05:49:19.425612,2023,9,14,3,0,54,2,488,9,488,2,488,1,2
1706,Gabriella,1706,All About Love: New Visions,2023-04-10 10:28:28.843212,2023,4,10,0,0,27,2,645,5,645,2,645,1,2
1707,Antony,1707,Giada's Family Dinners,2022-02-23 08:54:15.864012,2022,2,23,2,0,22,1,1056,3,1056,1,1056,1,1
1708,Devin,1708,Winter Season: A Dancer's Journal,2023-03-22 13:04:55.771212,2023,3,22,2,0,33,1,664,5,664,1,664,1,1
1709,Shena,1709,Ein Koch für Mma Ramotswe (No. 1 Ladies' Detective Agency  #3),2024-04-22 01:15:13.358412,2024,4,22,0,0,62,2,267,11,267,2,267,1,2
1710,Vergil,1710,Long Day's Journey into Night,2022-06-06 03:57:13.617612,2022,6,6,0,0,29,2,953,5,953,2,953,1,2
1711,Catlin,1711,Moby Dick,2023-01-11 01:38:03.662412,2023,1,11,2,0,9,2,734,2,734,2,734,1,2
1712,Marielle,1712,Not of Woman Born,2024-02-05 14:28:35.784012,2024,2,5,0,0,17,4,344,4,344,4,344,1,4
1713,Grete,1713,Starting Over (Sweet Valley High  #33),2024-10-26 21:51:50.136012,2024,10,26,5,1,38,2,80,6,80,2,80,0,2
1714,Laurie,1714,Operating Instructions: A Journal of My Son's First Year,2024-11-12 17:42:21.508812,2024,11,12,1,0,56,2,63,9,63,2,63,0,2
1715,Ilysa,1715,Frankenstein,2024-02-25 11:31:00.763212,2024,2,25,6,1,12,3,324,1,324,3,324,1,3
1716,Julissa,1716,Bill Bryson: The Complete Notes,2024-08-26 08:53:11.236812,2024,8,26,0,0,31,3,141,5,141,3,141,0,3
1717,Maddy,1717,The Gatekeeper: A Memoir,2023-08-08 10:31:24.408012,2023,8,8,1,0,24,1,525,4,525,1,525,1,1
1718,Laura,1718,War and Peace and War: The Rise and Fall of Empires,2024-12-12 18:55:17.064012,2024,12,12,3,0,51,1,33,11,33,1,33,0,1
1720,Jill,1720,Star Trek: Logs One and Two (Star Trek: Log  #1-2),2023-10-14 19:16:33.364812,2023,10,14,5,1,50,2,458,10,458,2,458,1,2
1721,Sonia,1721,The Statue of Liberty (Symbols of America),2023-01-26 21:44:59.563212,2023,1,26,3,0,42,1,719,7,719,1,719,1,1
1722,Robinson,1722,Notes from a Small Island,2022-02-01 07:00:13.675212,2022,2,1,1,0,25,1,1078,5,1078,1,1078,1,1
1723,Pattin,1723,The Eye of Charon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #2),2024-12-20 01:43:06.062412,2024,12,20,4,0,76,1,25,13,25,1,25,0,1
1724,Leland,1724,The Career Programmer: Guerilla Tactics for an Imperfect World (Expert's Voice),2024-04-07 08:36:42.475212,2024,4,7,6,1,79,4,282,11,282,4,282,1,4
1725,Sheilah,1725,The Blind Side: Evolution of a Game,2022-09-06 21:27:53.304012,2022,9,6,1,0,35,1,861,7,861,1,861,1,1
